#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 10 13 06 00  63  8.4  9.9  1.52  7.69  4.94 999 1013.9  26.4  27.3 999.0 99.0 99.00
2007 10 13 07 00  70  7.9  9.6  1.58  7.14  4.72 999 1014.5  26.5  27.3 999.0 99.0 99.00
2007 10 13 08 00  64  9.3 11.0  1.82  6.67  5.03 999 1014.9  26.5  27.3 999.0 99.0 99.00
2007 10 13 09 00  59  9.4 10.9  1.82  6.67  5.00 999 1015.0  26.5  27.2 999.0 99.0 99.00
2007 10 13 10 00  85  9.0 11.1  1.88 12.90  5.03 999 1015.1  25.9  27.2 999.0 99.0 99.00
2007 10 13 11 00  87  5.4  6.5  1.79  6.67  5.01 999 1015.1  25.8  27.2 999.0 99.0 99.00
2007 10 13 12 00  78  7.1  9.0  1.81  6.67  5.29 999 1014.5  26.4  27.2 999.0 99.0 99.00
2007 10 13 13 00  78  6.8  8.6  1.88  7.14  5.23 999 1014.0  26.4  27.2 999.0 99.0 99.00
2007 10 13 14 00  74  7.3  8.5  1.88  7.14  5.10 999 1013.5  25.9  27.2 999.0 99.0 99.00
2007 10 13 15 00  62  6.3  7.5  2.05  6.67  5.44 999 1013.7  25.7  27.2 999.0 99.0 99.00
2007 10 13 16 00  51  8.4  9.6  2.04  6.67  5.39 999 1013.8  25.8  27.2 999.0 99.0 99.00
2007 10 13 17 00  38  7.7  8.8  1.90  6.25  5.22 999 1014.1  25.3  27.2 999.0 99.0 99.00
2007 10 13 18 00  61  7.5  9.4  1.89  6.67  5.17 999 1014.4  25.9  27.2 999.0 99.0 99.00
2007 10 13 19 00  64  7.7  9.3  2.00  6.67  5.44 999 1014.6  26.1  27.2 999.0 99.0 99.00
2007 10 13 20 00  54  7.0  8.3  1.89  6.67  4.93 999 1014.9  26.1  27.2 999.0 99.0 99.00
2007 10 13 21 00  62  8.0  9.8  1.92  6.67  5.13 999 1015.0  26.2  27.3 999.0 99.0 99.00
2007 10 13 22 00  49  7.2  8.6  1.89  6.67  5.16 999 1014.6  26.2  27.3 999.0 99.0 99.00
2007 10 13 23 00  57  8.6 10.2  1.95  6.67  5.15 999 1013.7  26.3  27.3 999.0 99.0 99.00
2007 10 14 00 00  66  8.3 10.1  1.74  7.14  4.93 999 1013.2  26.4  27.3 999.0 99.0 99.00
2007 10 14 01 00  68  8.6 10.3  1.87  6.67  4.97 999 1012.9  26.2  27.3 999.0 99.0 99.00
2007 10 14 02 00  66  8.7  9.9  1.88  5.88  5.04 999 1013.0  26.2  27.3 999.0 99.0 99.00
2007 10 14 03 00  69  7.8  9.0  1.82  7.69  4.97 999 1013.4  26.4  27.3 999.0 99.0 99.00
2007 10 14 04 00  65  7.9  9.2  1.80  6.67  5.01 999 1013.8  26.3  27.3 999.0 99.0 99.00
2007 10 14 05 00  66  8.6 10.7  1.86  5.88  5.03 999 1014.2  26.4  27.2 999.0 99.0 99.00
2007 10 14 06 00  67  9.0 11.2  1.94  8.33  5.29 999 1014.6  26.4  27.2 999.0 99.0 99.00
2007 10 14 07 00  68  8.7 10.0  1.94  5.88  5.08 999 1015.2  26.5  27.2 999.0 99.0 99.00
2007 10 14 08 00  66  8.3  9.5  1.90  7.69  5.24 999 1015.5  26.5  27.2 999.0 99.0 99.00
2007 10 14 09 00  65  7.7  9.0  1.89  8.33  5.25 999 1015.5  26.4  27.2 999.0 99.0 99.00
2007 10 14 10 00  72  7.9  9.5  1.91  8.33  5.34 999 1014.8  26.4  27.2 999.0 99.0 99.00
2007 10 14 11 00  71  8.3  9.5  1.91  6.25  5.26 999 1014.7  26.4  27.2 999.0 99.0 99.00
2007 10 14 12 00  67  8.2  9.8  1.89  6.67  5.13 999 1014.2  26.3  27.2 999.0 99.0 99.00
2007 10 14 13 00  75  7.8  9.4  1.75  5.56  4.91 999 1013.6  26.2  27.2 999.0 99.0 99.00
2007 10 14 14 00  84  7.5  8.8  1.96  8.33  5.36 999 1013.4  26.2  27.2 999.0 99.0 99.00
2007 10 14 15 00  69  6.9  8.3  1.82  5.88  5.25 999 1013.8  26.3  27.2 999.0 99.0 99.00
2007 10 14 16 00  80  6.4  8.1  1.96  8.33  5.47 999 1014.1  26.2  27.2 999.0 99.0 99.00
2007 10 14 17 00  68  6.1  7.4  1.89  6.25  5.22 999 1014.4  26.3  27.2 999.0 99.0 99.00
2007 10 14 18 00  83  7.0  8.9  1.88  6.67  5.26 999 1014.9  26.5  27.2 999.0 99.0 99.00
2007 10 14 19 00  70  7.1  8.5  1.89  8.33  5.37 999 1015.5  26.6  27.2 999.0 99.0 99.00
2007 10 14 20 00  77  7.5  9.0  1.86  6.67  5.23 999 1016.0  26.8  27.2 999.0 99.0 99.00
2007 10 14 21 00  91  6.4  7.6  1.72  6.67  5.10 999 1016.0  26.7  27.2 999.0 99.0 99.00
2007 10 14 22 00 102  6.0  7.2  1.70  5.88  5.16 999 1015.5  26.6  27.3 999.0 99.0 99.00
2007 10 14 23 00 133  6.1  7.5  1.67  6.25  5.16 999 1014.8  26.4  27.3 999.0 99.0 99.00
2007 10 15 00 00 123  7.5  8.9  1.69  7.69  4.86 999 1014.1  26.6  27.3 999.0 99.0 99.00
2007 10 15 01 00 117  6.4  8.0  1.64  5.56  4.79 999 1013.7  26.7  27.3 999.0 99.0 99.00
2007 10 15 02 00  62  7.3  8.7  1.70  7.69  4.91 999 1013.7  25.1  27.3 999.0 99.0 99.00
2007 10 15 03 00  79  7.0  7.9  1.82  6.25  5.00 999 1013.6  26.5  27.3 999.0 99.0 99.00
2007 10 15 04 00  86  7.8  9.8  1.84  6.67  5.26 999 1014.0  26.1  27.3 999.0 99.0 99.00
2007 10 15 05 00  76  6.5  7.8  1.87  5.88  5.23 999 1014.6  26.0  27.2 999.0 99.0 99.00
2007 10 15 06 00  53  7.4  9.7  1.83  7.69  5.22 999 1015.3  24.4  27.2 999.0 99.0 99.00
2007 10 15 07 00  67  6.5 10.1  1.89  8.33  5.47 999 1015.8  25.5  27.2 999.0 99.0 99.00
2007 10 15 08 00 114  7.4  8.5  2.10  8.33  5.45 999 1016.0  26.0  27.2 999.0 99.0 99.00
2007 10 15 09 00  97  5.8  7.1  1.85  7.69  5.22 999 1016.0  26.2  27.2 999.0 99.0 99.00
2007 10 15 10 00  98  7.3  9.3  1.82  8.33  5.25 999 1015.9  26.4  27.2 999.0 99.0 99.00
2007 10 15 11 00 103  9.1 10.5  1.83  7.69  5.11 999 1015.7  26.4  27.2 999.0 99.0 99.00
2007 10 15 12 00 106  7.9  9.5  1.84  8.33  4.99 999 1015.3  26.3  27.2 999.0 99.0 99.00
2007 10 15 13 00 111  7.4  8.7  1.76  5.56  5.03 999 1014.9  26.3  27.2 999.0 99.0 99.00
2007 10 15 14 00  97  7.5  9.3  1.76  6.67  4.98 999 1014.5  26.3  27.2 999.0 99.0 99.00
2007 10 15 15 00  87  7.2  9.0  1.82  8.33  5.16 999 1014.5  26.2  27.2 999.0 99.0 99.00
2007 10 15 16 00  85  6.8  8.1  1.79  5.88  5.23 999 1014.6  26.2  27.2 999.0 99.0 99.00
2007 10 15 17 00  80  7.0  9.2  1.78  8.33  5.20 999 1015.1  26.2  27.1 999.0 99.0 99.00
2007 10 15 18 00  78  7.5  9.2  1.65  7.14  5.01 999 1015.7  26.4  27.2 999.0 99.0 99.00
2007 10 15 19 00  77  7.5  8.8  1.67  8.33  5.03 999 1016.0  26.4  27.2 999.0 99.0 99.00
2007 10 15 20 00  82  7.7  8.9  1.93  7.69  5.40 999 1016.3  26.4  27.2 999.0 99.0 99.00
2007 10 15 21 00  85  7.2  8.5  1.81  8.33  5.14 999 1016.1  26.6  27.2 999.0 99.0 99.00
2007 10 15 22 00  90  6.6  8.1  1.95  7.69  5.40 999 1016.0  26.6  27.2 999.0 99.0 99.00
2007 10 15 23 00 100  5.6  6.7  1.85  7.69  5.26 999 1015.5  26.7  27.2 999.0 99.0 99.00
2007 10 16 00 00 110  6.2  7.3  1.84  5.88  5.32 999 1014.7  26.5  27.3 999.0 99.0 99.00
2007 10 16 01 00 110  5.6  6.8  1.85  7.69  5.50 999 1014.4  26.5  27.3 999.0 99.0 99.00
2007 10 16 02 00 113  6.9  8.5  1.89  7.69  5.31 999 1014.1  26.7  27.3 999.0 99.0 99.00
2007 10 16 03 00 118  7.8  9.8  1.77  7.14  5.16 999 1014.1  26.8  27.2 999.0 99.0 99.00
2007 10 16 04 00 122  7.8  9.2  1.75  6.67  5.04 999 1014.6  26.6  27.2 999.0 99.0 99.00
2007 10 16 05 00  94 11.3 13.3  1.80  7.69  5.05 999 1015.0  25.3  27.2 999.0 99.0 99.00
2007 10 16 06 00 107  7.5  9.1  1.84  6.67  5.12 999 1015.7  26.3  27.2 999.0 99.0 99.00
2007 10 16 07 00  93  7.4  9.2  1.85  7.14  5.16 999 1016.1  26.6  27.2 999.0 99.0 99.00
2007 10 16 08 00  82  8.3  9.6  1.80  7.14  5.16 999 1016.2  26.5  27.2 999.0 99.0 99.00
2007 10 16 09 00  81  7.4  8.7  1.87  6.67  5.10 999 1016.2  26.5  27.2 999.0 99.0 99.00
2007 10 16 10 00  84  7.1  8.8  1.78  7.14  5.10 999 1015.9  26.5  27.2 999.0 99.0 99.00
2007 10 16 11 00 109  5.8  6.9  1.75  7.14  5.09 999 1015.7  26.4  27.2 999.0 99.0 99.00
2007 10 16 12 00 109  5.4  6.5  1.86  7.69  5.36 999 1015.3  26.2  27.2 999.0 99.0 99.00
2007 10 16 13 00 102  5.6  6.8  1.64  7.14  5.25 999 1014.8  26.2  27.1 999.0 99.0 99.00
2007 10 16 14 00 105  5.9  7.3  1.65  5.88  5.09 999 1014.5  26.3  27.1 999.0 99.0 99.00
2007 10 16 15 00  98  6.0  7.4  1.53  7.14  5.07 999 1014.6  26.2  27.1 999.0 99.0 99.00
2007 10 16 16 00  98  6.7  8.6  1.56  7.14  5.21 999 1014.6  26.2  27.2 999.0 99.0 99.00
2007 10 16 17 00  99  6.4  8.2  1.38  6.25  5.00 999 1015.1  26.3  27.1 999.0 99.0 99.00
2007 10 16 18 00 102  6.4  7.7  1.57  7.69  5.29 999 1015.6  26.4  27.1 999.0 99.0 99.00
2007 10 16 19 00 113  6.6  7.9  1.43  7.69  4.92 999 1015.9  26.4  27.1 999.0 99.0 99.00
2007 10 16 20 00 110  6.4  7.8  1.54  7.14  5.16 999 1016.2  26.6  27.2 999.0 99.0 99.00
2007 10 16 21 00 113  6.4  7.6  1.66  7.14  5.34 999 1016.2  26.7  27.2 999.0 99.0 99.00
2007 10 16 22 00  98  7.0  8.9  1.68  7.14  5.24 999 1015.7  26.7  27.2 999.0 99.0 99.00
2007 10 16 23 00  87  7.1  8.5  1.68  7.14  5.24 999 1015.0  26.5  27.2 999.0 99.0 99.00
2007 10 17 00 00  96  6.8  8.0  1.68  7.14  5.20 999 1014.6  26.5  27.3 999.0 99.0 99.00
2007 10 17 01 00  83  6.0  7.4  1.63  6.67  5.00 999 1014.5  26.3  27.3 999.0 99.0 99.00
2007 10 17 02 00  95  5.5  7.1  1.78  7.69  5.33 999 1014.3  26.4  27.3 999.0 99.0 99.00
2007 10 17 03 00  97  5.4  6.4  1.67  7.14  5.42 999 1014.4  26.4  27.2 999.0 99.0 99.00
2007 10 17 04 00 103  5.4  6.3  1.76  7.14  5.61 999 1015.0  26.5  27.2 999.0 99.0 99.00
2007 10 17 05 00  94  4.3  5.2  1.61  7.14  5.33 999 1015.6  26.5  27.2 999.0 99.0 99.00
2007 10 17 06 00 110  5.4  6.5  1.70  7.14  5.65 999 1016.2  26.5  27.2 999.0 99.0 99.00
2007 10 17 07 00 109  4.4  5.5  1.65  7.14  5.61 999 1016.8  26.6  27.2 999.0 99.0 99.00
2007 10 17 08 00 105  4.7  5.9  1.65  7.69  5.53 999 1017.0  26.4  27.2 999.0 99.0 99.00
2007 10 17 09 00 102  5.2  6.5  1.69  7.14  5.55 999 1017.0  26.4  27.2 999.0 99.0 99.00
2007 10 17 10 00 121  5.4  6.6  1.52  6.67  5.54 999 1016.6  26.5  27.2 999.0 99.0 99.00
2007 10 17 11 00 112  5.3  6.2  1.57  7.14  5.69 999 1016.3  26.4  27.2 999.0 99.0 99.00
2007 10 17 12 00 103  4.9  5.8  1.58  7.69  5.63 999 1015.6  26.3  27.1 999.0 99.0 99.00
2007 10 17 13 00  74  4.4  5.7  1.52  7.69  5.66 999 1015.1  26.1  27.1 999.0 99.0 99.00
2007 10 17 14 00  71  4.7  5.6  1.55  6.25  5.73 999 1014.8  26.0  27.1 999.0 99.0 99.00
2007 10 17 15 00  68  5.7  7.6  1.47  7.14  5.57 999 1014.6  26.1  27.1 999.0 99.0 99.00
2007 10 17 16 00  61  6.8  8.0  1.49  7.14  5.61 999 1014.8  26.1  27.1 999.0 99.0 99.00
2007 10 17 17 00  56  6.1  7.4  1.44  6.25  5.23 999 1015.5  26.3  27.1 999.0 99.0 99.00
2007 10 17 18 00  51  5.9  7.3  1.40  7.14  4.91 999 1016.1  26.6  27.1 999.0 99.0 99.00
2007 10 17 19 00  53  6.6  7.8  1.43  7.14  5.03 999 1016.5  26.5  27.1 999.0 99.0 99.00
2007 10 17 20 00  54  5.5  6.6  1.33  6.67  4.82 999 1017.0  26.5  27.1 999.0 99.0 99.00
2007 10 17 21 00  75  6.4  7.8  1.34 10.81  4.94 999 1016.9  26.2  27.1 999.0 99.0 99.00
2007 10 17 22 00  84  7.0  8.2  1.41  7.69  4.76 999 1016.7  24.8  27.1 999.0 99.0 99.00
2007 10 17 23 00  62  6.6  7.7  1.55  7.69  5.07 999 1016.0  24.8  27.1 999.0 99.0 99.00
2007 10 18 00 00  76  7.1  8.9  1.47  7.14  4.98 999 1015.2  24.9  27.2 999.0 99.0 99.00
2007 10 18 01 00  60  4.0  4.9  1.54  6.67  5.30 999 1014.4  25.0  27.2 999.0 99.0 99.00
2007 10 18 02 00 112  5.8  6.9  1.47  7.14  5.26 999 1014.3  26.4  27.2 999.0 99.0 99.00
2007 10 18 03 00 101  5.1  6.2  1.50  7.14  5.20 999 1014.6  26.5  27.2 999.0 99.0 99.00
2007 10 18 04 00 101  5.3  6.4  1.58  7.14  5.29 999 1015.1  26.4  27.2 999.0 99.0 99.00
2007 10 18 05 00 103  5.9  7.1  1.37  7.69  4.93 999 1015.6  26.5  27.1 999.0 99.0 99.00
2007 10 18 06 00 132  8.1 10.3  1.51  7.14  4.93 999 1016.4  25.4  27.1 999.0 99.0 99.00
2007 10 18 07 00 105  5.6  8.0  1.43  7.69  5.16 999 1017.0  26.4  27.1 999.0 99.0 99.00
2007 10 18 08 00 108  8.4  9.8  1.57 16.00  5.08 999 1017.4  26.3  27.1 999.0 99.0 99.00
2007 10 18 09 00 122  8.8 10.2  1.63  7.14  4.83 999 1017.3  26.0  27.1 999.0 99.0 99.00
2007 10 18 10 00 121  6.0  6.8  1.55  7.69  4.79 999 1016.7  26.1  27.1 999.0 99.0 99.00
2007 10 18 11 00 102  5.7  6.8  1.61  7.14  5.10 999 1016.4  26.4  27.1 999.0 99.0 99.00
2007 10 18 12 00  95  4.5  5.3  1.53  7.14  5.06 999 1015.9  26.2  27.1 999.0 99.0 99.00
2007 10 18 13 00 101  4.3  5.7  1.63 16.00  5.62 999 1015.2  26.3  27.1 999.0 99.0 99.00
2007 10 18 14 00 109  4.3  5.3  1.50 16.00  5.44 999 1015.3  26.4  27.1 999.0 99.0 99.00
2007 10 18 15 00  90  3.6  4.6  1.71 16.00  6.23 999 1015.1  26.2  27.1 999.0 99.0 99.00
2007 10 18 16 00  92  3.4  4.1  1.57 16.00  6.23 999 1015.4  26.2  27.1 999.0 99.0 99.00
2007 10 18 17 00 111  7.0  8.1  1.57 14.81  6.32 999 1016.0  25.1  27.1 999.0 99.0 99.00
2007 10 18 18 00  98  2.9  3.7  1.56 14.81  6.22 999 1016.8  25.7  27.1 999.0 99.0 99.00
2007 10 18 19 00 109  4.3  5.2  1.86 14.81  7.36 999 1017.1  26.3  27.1 999.0 99.0 99.00
2007 10 18 20 00 130  6.2  7.7  1.58 14.81  6.19 999 1017.6  26.0  27.1 999.0 99.0 99.00
2007 10 18 21 00 112  4.9  5.7  1.53 14.81  6.18 999 1017.3  26.5  27.1 999.0 99.0 99.00
2007 10 18 22 00 120  5.6  7.0  1.67 14.81  6.04 999 1016.6  26.6  27.1 999.0 99.0 99.00
2007 10 18 23 00 116  5.6  7.2  1.67 11.43  5.82 999 1015.8  26.5  27.2 999.0 99.0 99.00
2007 10 19 00 00 105  5.6  6.9  1.70 13.79  5.84 999 1015.2  26.6  27.2 999.0 99.0 99.00
2007 10 19 01 00  81  8.6  9.9  1.61 13.79  5.20 999 1014.8  25.2  27.2 999.0 99.0 99.00
2007 10 19 02 00  72  3.3  4.6  1.77 13.79  5.59 999 1015.2  24.3  27.1 999.0 99.0 99.00
2007 10 19 03 00 111  7.2  9.0  1.65 13.79  5.54 999 1015.3  25.2  27.1 999.0 99.0 99.00
2007 10 19 04 00  87  6.7  9.7  1.77 13.79  6.02 999 1015.8  25.0  27.1 999.0 99.0 99.00
2007 10 19 05 00 112  6.3  7.6  1.77 13.79  6.06 999 1016.2  25.8  27.1 999.0 99.0 99.00
2007 10 19 06 00  85  7.5  8.7  1.74 12.90  5.87 999 1016.5  26.5  27.1 999.0 99.0 99.00
2007 10 19 07 00  85  7.1  8.5  1.75 12.12  5.63 999 1017.4  26.6  27.1 999.0 99.0 99.00
2007 10 19 08 00  81  6.6  7.9  1.83 12.12  5.75 999 1017.5  26.5  27.1 999.0 99.0 99.00
2007 10 19 09 00  90  5.7  8.3  1.77 12.12  5.63 999 1017.3  26.4  27.1 999.0 99.0 99.00
2007 10 19 10 00  90  5.1  6.2  1.84 12.12  6.17 999 1017.0  26.0  27.1 999.0 99.0 99.00
2007 10 19 11 00  88  5.3  6.9  1.74 12.90  5.99 999 1016.6  26.3  27.1 999.0 99.0 99.00
2007 10 19 12 00  89  5.0  5.8  1.69 12.12  6.13 999 1016.0  26.0  27.1 999.0 99.0 99.00
2007 10 19 13 00 104  5.1  5.9  1.59 12.90  6.03 999 1015.5  26.0  27.1 999.0 99.0 99.00
2007 10 19 14 00 106  4.8  6.3  1.81 12.12  6.76 999 1015.4  26.1  27.1 999.0 99.0 99.00
2007 10 19 15 00  84  6.5  7.4  1.59 12.90  5.83 999 1015.3  26.2  27.1 999.0 99.0 99.00
2007 10 19 16 00  91  7.1  8.4  1.70 11.43  6.03 999 1015.4  26.3  27.1 999.0 99.0 99.00
2007 10 19 17 00  91  6.9  8.1  1.59 12.12  5.66 999 1015.7  26.3  27.1 999.0 99.0 99.00
2007 10 19 18 00 100  7.0  8.0  1.74 11.43  5.69 999 1016.3  26.4  27.1 999.0 99.0 99.00
2007 10 19 19 00 107  6.7  8.0  1.76 10.81  5.67 999 1016.7  26.4  27.1 999.0 99.0 99.00
2007 10 19 20 00 115  5.7  7.0  1.71 11.43  5.77 999 1017.2  26.4  27.1 999.0 99.0 99.00
2007 10 19 21 00 124  6.3  7.8  1.66 11.43  5.70 999 1017.1  26.6  27.2 999.0 99.0 99.00
2007 10 19 22 00 117  6.7  8.3  1.59 11.43  5.24 999 1016.6  26.7  27.2 999.0 99.0 99.00
2007 10 19 23 00  99  8.4  9.9  1.84 11.43  5.28 999 1015.6  26.1  27.2 999.0 99.0 99.00
2007 10 20 00 00  98  7.5  8.8  1.76 10.81  4.93 999 1014.8  26.4  27.2 999.0 99.0 99.00
2007 10 20 01 00  97  6.0  7.4  1.81  8.33  5.21 999 1014.3  26.5  27.2 999.0 99.0 99.00
2007 10 20 02 00 106  9.9 11.3  1.88 10.81  5.31 999 1014.0  24.8  27.2 999.0 99.0 99.00
2007 10 20 03 00  69  5.5  6.6  1.88 10.81  5.41 999 1014.4  24.6  27.2 999.0 99.0 99.00
2007 10 20 04 00  86  4.5  5.5  1.68 12.12  5.41 999 1014.8  25.5  27.2 999.0 99.0 99.00
2007 10 20 05 00  87  4.0  5.0  1.79 10.81  5.64 999 1015.2  25.9  27.2 999.0 99.0 99.00
2007 10 20 06 00  93  4.2  5.7  1.70 10.00  5.88 999 1015.9  26.1  27.2 999.0 99.0 99.00
2007 10 20 07 00 111  5.6  6.5  1.67  7.14  5.72 999 1016.5  26.5  27.2 999.0 99.0 99.00
2007 10 20 08 00 115  5.9  7.0  1.75  7.69  5.92 999 1016.8  26.5  27.1 999.0 99.0 99.00
2007 10 20 09 00 123  6.0  7.0  1.90  7.69  5.87 999 1016.8  26.5  27.1 999.0 99.0 99.00
2007 10 20 10 00 132  5.5  6.7  1.84  8.33  5.82 999 1016.6  26.4  27.1 999.0 99.0 99.00
2007 10 20 11 00 134  4.9  6.1  1.83  7.14  5.76 999 1016.4  26.4  27.1 999.0 99.0 99.00
2007 10 20 12 00 133  5.2  6.8  1.70  7.14  5.78 999 1015.8  26.2  27.1 999.0 99.0 99.00
2007 10 20 13 00 135  4.0  5.3  1.86 10.81  6.05 999 1015.4  26.2  27.1 999.0 99.0 99.00
2007 10 20 14 00 140  4.3  5.2  1.60  7.14  5.91 999 1015.4  26.1  27.1 999.0 99.0 99.00
2007 10 20 15 00 138  3.5  4.5  1.63  8.33  5.87 999 1015.2  26.1  27.1 999.0 99.0 99.00
2007 10 20 16 00 130  4.5  5.3  1.70  7.69  6.10 999 1015.3  26.0  27.1 999.0 99.0 99.00
2007 10 20 17 00  99  5.9  6.8  1.66  6.25  5.81 999 1015.5  26.1  27.1 999.0 99.0 99.00
2007 10 20 18 00  90  7.4  8.8  1.77  6.67  5.92 999 1015.7  26.4  27.1 999.0 99.0 99.00
2007 10 20 19 00  57  7.2  8.6  1.88  7.69  5.48 999 1016.1  25.3  27.1 999.0 99.0 99.00
2007 10 20 20 00  58  7.1  8.4  1.82  7.69  5.49 999 1016.4  25.4  27.2 999.0 99.0 99.00
2007 10 20 21 00  63  6.4  7.5  1.87  7.69  5.42 999 1016.1  25.3  27.2 999.0 99.0 99.00
2007 10 20 22 00  66  5.7  6.7  1.78  8.33  5.37 999 1015.6  25.5  27.3 999.0 99.0 99.00
2007 10 20 23 00 111  5.3  6.9  1.79  7.69  5.63 999 1014.8  26.3  27.3 999.0 99.0 99.00
2007 10 21 00 00 103  4.5  5.8  1.83 12.12  5.86 999 1014.2  26.3  27.4 999.0 99.0 99.00
2007 10 21 01 00 106  4.5  5.8  1.91 11.43  6.24 999 1013.6  26.3  27.4 999.0 99.0 99.00
2007 10 21 02 00 106  4.0  4.9  1.79 12.12  6.08 999 1013.9  26.4  27.4 999.0 99.0 99.00
2007 10 21 03 00  99  3.7  5.2  1.81 13.79  6.46 999 1014.3  26.5  27.4 999.0 99.0 99.00
2007 10 21 04 00  88  4.9  5.9  1.85 10.00  6.48 999 1015.0  25.3  27.4 999.0 99.0 99.00
2007 10 21 05 00 113  8.5 10.2  1.92 11.43  6.56 999 1015.6  25.1  27.3 999.0 99.0 99.00
2007 10 21 06 00 152  4.2  5.5  1.81  7.69  6.32 999 1016.1  25.6  27.3 999.0 99.0 99.00
2007 10 21 07 00 115  6.6  7.6  1.92 10.81  6.58 999 1016.4  26.3  27.3 999.0 99.0 99.00
2007 10 21 08 00 119  8.3  9.7  2.22 10.81  6.70 999 1016.3  26.6  27.2 999.0 99.0 99.00
2007 10 21 09 00 117  8.1  9.7  2.21 10.81  6.01 999 1015.9  26.4  27.2 999.0 99.0 99.00
2007 10 21 10 00 117  7.3  9.3  2.12 10.81  5.62 999 1015.5  26.3  27.2 999.0 99.0 99.00
2007 10 21 11 00 112  7.4  8.9  1.90  8.33  5.34 999 1014.5  26.3  27.2 999.0 99.0 99.00
2007 10 21 12 00 111  6.9  8.4  2.12 10.00  5.81 999 1013.9  26.1  27.2 999.0 99.0 99.00
2007 10 21 13 00 104  6.7  8.3  1.91 10.00  5.77 999 1013.5  26.0  27.1 999.0 99.0 99.00
2007 10 21 14 00 110  6.5  7.7  1.84 10.81  5.56 999 1013.3  26.0  27.1 999.0 99.0 99.00
2007 10 21 15 00 115  6.9  8.3  2.04 14.81  5.88 999 1013.2  26.1  27.1 999.0 99.0 99.00
2007 10 21 16 00 114  6.9  8.4  1.76 10.00  5.54 999 1013.3  26.0  27.1 999.0 99.0 99.00
2007 10 21 17 00 117  7.1  8.3  1.72 12.12  5.68 999 1013.8  26.1  27.1 999.0 99.0 99.00
2007 10 21 18 00 117  6.9  8.1  1.81 13.79  5.80 999 1014.6  26.2  27.1 999.0 99.0 99.00
2007 10 21 19 00 129  6.4  8.2  1.76 12.12  5.90 999 1015.1  26.3  27.1 999.0 99.0 99.00
2007 10 21 20 00 130  6.6  8.4  1.69  8.33  5.53 999 1015.6  26.4  27.2 999.0 99.0 99.00
2007 10 21 21 00 123  6.5  7.8  1.78 10.81  5.62 999 1015.5  26.5  27.2 999.0 99.0 99.00
2007 10 21 22 00 155  3.7  5.4  1.83 12.90  5.95 999 1015.0  25.5  27.2 999.0 99.0 99.00
2007 10 21 23 00 123  6.0  7.6  1.74  8.33  5.83 999 1014.1  26.5  27.3 999.0 99.0 99.00
2007 10 22 00 00 126  5.5  6.7  1.59  8.33  5.60 999 1013.5  26.4  27.3 999.0 99.0 99.00
2007 10 22 01 00 125  3.7  5.1  1.73 12.90  5.80 999 1013.3  26.5  27.4 999.0 99.0 99.00
2007 10 22 02 00 116  4.5  5.4  1.75 10.00  6.14 999 1013.2  26.5  27.4 999.0 99.0 99.00
2007 10 22 03 00 124  5.9  7.3  1.79 10.00  5.98 999 1013.2  26.5  27.4 999.0 99.0 99.00
2007 10 22 04 00 115  5.1  6.4  1.70 10.00  6.00 999 1013.5  26.3  27.3 999.0 99.0 99.00
2007 10 22 05 00 108  5.0  6.7  1.70 10.00  6.06 999 1014.0  26.4  27.3 999.0 99.0 99.00
2007 10 22 06 00 112  5.6  6.6  1.74  8.33  5.96 999 1014.8  26.1  27.3 999.0 99.0 99.00
2007 10 22 07 00 110  4.8  6.4  1.71 12.90  5.83 999 1015.2  25.9  27.2 999.0 99.0 99.00
2007 10 22 08 00 108  3.9  4.8  1.72  8.33  5.90 999 1015.7  26.0  27.2 999.0 99.0 99.00
2007 10 22 09 00 102  2.8  3.7  1.76  9.09  6.14 999 1015.8  26.2  27.2 999.0 99.0 99.00
2007 10 22 10 00  79  3.6  4.6  1.59 12.90  6.00 999 1015.6  26.2  27.2 999.0 99.0 99.00
2007 10 22 11 00 104  4.3  5.2  1.50 12.90  6.02 999 1015.1  26.2  27.2 999.0 99.0 99.00
2007 10 22 12 00  55  1.8  4.6  1.62 12.90  6.13 999 1014.6  25.3  27.2 999.0 99.0 99.00
2007 10 22 13 00 102  4.7  5.8  1.48 12.90  5.91 999 1014.0  26.0  27.2 999.0 99.0 99.00
2007 10 22 14 00 102  4.9  6.2  1.58 13.79  5.79 999 1013.9  25.8  27.1 999.0 99.0 99.00
2007 10 22 15 00 101  5.8  7.1  1.38 10.81  5.68 999 1013.7  25.8  27.1 999.0 99.0 99.00
2007 10 22 16 00  96  5.7  7.1  1.44  8.33  5.74 999 1013.9  25.8  27.1 999.0 99.0 99.00
2007 10 22 17 00 100  6.3  8.2  1.46 12.90  5.92 999 1014.3  25.8  27.1 999.0 99.0 99.00
2007 10 22 18 00  93  5.8  6.7  1.45  8.33  5.62 999 1015.2  26.2  27.1 999.0 99.0 99.00
2007 10 22 19 00  96  6.1  6.9  1.49  9.09  5.82 999 1015.7  26.2  27.1 999.0 99.0 99.00
2007 10 22 20 00  89  5.7  7.1  1.50 10.00  5.49 999 1016.3  26.3  27.1 999.0 99.0 99.00
